Data
A highly competitive score by Australia, but given the pitch and going by past records, South Africa will fancy chasing this one. At one stage, with Clarke and Haddin going strong, it seemed as though a score of well above 350 was in the offing, but the spinners, as they did in the previous game, pulled it back for South Africa, with van der Merwe and the surprise package Duminy taking five wickets between them to curtail Australia in the middle stages.
Ferguson proved an important wicket as he had brought the momentum back with the visitors with a fluent 41 and the openers had departed. Ponting got a start but never looked dominant; and Hussey, along with Hauritz, dealt some useful blows in the end to take his team past 300. South Africa, though, have the wherewithal to chase this down, but with the pitch getting a little slow, their task may not be all that easy. Join us in about 30 minutes for the run-chase.
10.6;1;Kallis to Haddin, 1 run slower one again, bowled at 99.4 kmph, driven wide of Kallis for a single to long-on;
10.5;1;Kallis to Clarke, 1 run slower one on middle and leg, pushed through the line to mid-on;
10.4;4;Kallis to Clarke, FOUR runs poor ball, log hop on middle, at a good height to play the pull, Clarke stays in the crease and pulls it away behind square;
10.3;1;Kallis to Haddin, 1 run straying on the pads, worked away uppishly between midwicket and square leg for a single;
10.2;?;Kallis to Haddin, no run slower ball bowled short of a length outside off, struck crisply to cover;
10.1;2;Kallis to Haddin, 2 runs good length outside off, raced off the bat and he just opened the face, third man ran well to his right to cut that off;
9.6;?;Morkel to Clarke, no run back of a length outside off and moved in, left alone, good comeback;
9.5;4;Morkel to Clarke, FOUR runs good length on the off stump, makes room and strikes it cleanly over mid-off, even Morkel's not being spared;
9.4;?;Morkel to Clarke, no run back of a length on the off, defended solidly towards cover;
9.3;?;Morkel to Clarke, no run full on middle and off, bowled at 141.3 kmph, driven straight to mid-on;
9.2;1;Morkel to Haddin, 1 run straight again, gets forward and bunts it to mid-on for a single;
9.1;?;Morkel to Haddin, no run full on middle and leg, looks to slog that over midwicket, mistimes it and rolls along the ground;
8.6;1;Steyn to Haddin, 1 run back of a length on the off, chopped down to point;
8.5;4;Steyn to Haddin, FOUR runs easily done, poor ball really, full on leg stump, Haddin helps it on its way wide of short fine for a boundary;
8.4;1;Steyn to Clarke, 1 run short of a length on the off, pushed wide of cover off the back foot for a single;
8.3;?;Steyn to Clarke, no run bouncer banged in short on middle, more of frustration that, Clarke ducks under it comfortably;
8.2;4;Steyn to Clarke, FOUR runs beautifully struck, fullish on middle and leg, takes a couple of steps forward and lofts it over the bowler's head, almost went all the way;
8.1;?;Steyn to Clarke, no run shot for lbw, gets wide of the crease and bowls it on a good length on middle, nipped back in a touch as it pitched, Clarke got his front foot across and tried to flick that wide of midwicket, missed it and was rapped in front. Steyn goes up immediately, but the umpire says no. Looked pretty adjacent to me;
7.6;?;Ntini to Haddin, no run much straighter on middle this time, makes room and pushes it to extra cover;
7.5;?;Ntini to Haddin, no run fullish on the off stump, cracked to mid-off, good sound of bat hitting ball but the fielder is at the edge of the circle;
7.4;4;Ntini to Haddin, FOUR runs Ntini has struggled in this game, short on the off stump, Haddin moves away and slaps it over mid-on for a one bounce four, not a pleasant return for the bowler;
7.3;1;Ntini to Clarke, 1 run short and wide, slashes hard, flies off the outside edge towards third man;
7.2;1;Ntini to Haddin, 1 run back of a length on the off stump, run down to third man, brings up the 50 for Australia, breezy start this;
7.1;1;Ntini to Clarke, 1 run fullish on middle, driven wide of mid-on for a single;
6.6;1;Steyn to Clarke, 1 run similar delivery but doesn't connect well enough, slashes hard, the ball takes the bottom of the bat and rolls down to third man;
6.5;4;Steyn to Clarke, FOUR runs races away, just a fraction short outside off, cracked off the back foot wide of a diving de Villiers at point, he gets his fingers to it but it's struck powerfully, beats him to the ropes;
6.4;3;Steyn to Haddin, 3 runs slower ball bowled on a good length on middle, clipped away nicely off his pads behind square for three more, bowled at 117 kmph;
6.3;?;Steyn to Haddin, no run squared him up there, banged in short on middle, he tried to defend that inside the line off the back foot but adjusted well in the end as the ball moved away, played it to cover;
6.2;?;Steyn to Haddin, no run short of a length outside off and moves away, left alone to the keeper;
6.1;3;Steyn to Clarke, 3 runs angling into middle from wide of the crease, flicked away wide of deep midwicket for three more, nicely timed;

A solid start for the Australians here.
 Innings Start
Australia have taken the No.2 spot with that win. They won it comfortably in the end, given the margin, but there was a time when Gibbs and Kallis were going strong, when it seemed South Africa could pull it off.
Barring the top four, who all got starts, there were hardly any contributions from the batsmen who followed. Duminy, Boucher and Morkel all failed to put the match firmly back in Australia's control.
Spin had done the trick for South Africa when they bowled, but it was Bracken who turned things Australia's way with the wicket of Kallis. Not that the Australia spinners were ineffective; Hauritz chipped in with 2 for 34, including the important wicket of Albie towards the end, who was caught stunningly by Laughlin, a wicket that proved critical in the outcome.
Stay put for a couple of minutes and we'll get you the details from the presentation shortly.
Ponting: "It's a good way for us to finish the tour, and to bounce back tonight is good for the group, Hopefully, the guys who will tour the UAE will have a good series against Pakistan. We lost a bit of momentum after a good start, but 303 was always going to be pretty daunting. We have a lot of other guys (Symonds, Lee, Clark) coming back in so the absence of some players will not affect us too much as they go to the UAE. On behalf of the Australian cricket team, I hope the crowd have enjoyed the way we have played. They've been great throughout the series."
Hauritz is the Man of the Match for his allround effort: "It was good to come back and play well today. It is good to finish the series on a high, and it's going to be pretty hot in the UAE so I'm looking forward to playing there."
AB de Villiers is the Man of the Series for his 240 runs in this series at an average of 60.
AB: "It's going pretty well this season. I've been focusing on my batting, and I'm enjoying my cricket at the moment. 303 was gettable but unfortunately, we got bowled out in the end. It's been a long tough season, but that's our job."
Smith: "We would have taken 7-3. It's been a terrific summer, and both teams deserve credit for the way they've played. It's been an interesting summer for me, there have been some highs and lows, but it's been exciting. I'm proud of what this team has achieved over the last 18 months, there have been many firsts. The IPL is going to be exciting and hopefully it will live up to its hype."
Well, that brings to an end an enthralling series of matches between these two teams. South Africa came up trumps in the ODI's in both countries, while the Test honours were shared 3-3. Australia needed this win going into the ODI series in UAE, and some of their younger players, like Hauritz and Laughlin will take hear from their performance as they take on Pakistan fairly soon. Thanks for joining us throughout the summer, and sending us all your feedback. Do join us for the IPL extravaganza that begins tomorrow. Until then, it's goodbye from all of us here at Cricinfo. Take care.
45.5;W;Johnson to Morkel, OUT it's all over! Length ball on the off stump, tries to clear the long-on boundary but mistimes it completely, David Hussey runs back a few steps from mid-on to complete a simple catch;Morne Morkel c DJ Hussey b Johnson 15 (20m 12b 2x4 0x6) SR: 125;
45.4;1;Johnson to Ntini, 1 run cramps him on the crease with a good length ball on middle, plays it well, dropping it into the vacant leg-side field for a single;
45.4;1w;Johnson to Ntini, 1 wide too wide, well outside off and Ntini wisely lets it go;
45.3;6;Johnson to Ntini, SIX runs superb stuff, what a reply after that bouncer, full and wide, just chipped it hard, timed it beautifully over the ropes wide of long-off, the crowd breaks out into a massive cheer;
45.2;?;Johnson to Ntini, no run follows up with one that's bowled on a good length outside leg, raps him on the pads as he tries to play it on the leg side;
45.1;?;Johnson to Ntini, no run bouncer banged in on middle, Ntini ducks and the crowd boos at the aggression shown by the Australian bowler;
44.6;?;Laughlin to Morkel, no run full toss on the off stump, smashed straight to cover who rockets a throw back in to prevent the single;
44.5;4;Laughlin to Morkel, FOUR runs length ball on the off stump, picks it up well, striking it cleanly between deep midwicket and long-on;
44.4;1;Laughlin to Ntini, 1 run pushed wide of mid-off for a single to give the better batsman the strike;
44.3;?;Laughlin to Ntini, no run bouncer banged in short on the off stump, Ntini ducks well;
44.2;1;Laughlin to Morkel, 1 run straying on the pads, struck away to deep midwicket;
44.1;2;Laughlin to Morkel, 2 runs full toss outside off, goes at it hard, edges it to Haddin who fails to take it on the bounce, allows it to go through his legs for a couple;
43.6;1;Johnson to Morkel, 1 run yorker on middle, dug out wide of point for a single to keep the strike;
43.5;?;Johnson to Morkel, no run comes back in to strike Morkel in the ribs as he tries to play it into the off side;
43.4;?;Johnson to Morkel, no run short and wide, goes for the cut, fails to make contact;
43.3;1;Johnson to Ntini, 1 run good length on the off and moving in, pushed into the leg side for a single;
43.2;W;Johnson to Steyn, OUT Almost over now, pushes it into the off side and sets off for a single when there is none, gets no response from the non-striker, Steyn has run to the other end and is stranded, Hussey fields at short cover and throws it back to Haddin who completes the formalities;Dale Steyn run out (MEK Hussey/?Haddin) 0 (1m 1b 0x4 0x6) SR: 0;
43.1;W;Johnson to van der Merwe, OUT What now, my friend? Short outside off, tried to upper-cut that over the third-man boundary, got it a lot squarer and certainly not the distance he desired, Bracken was waiting for it and took it gleefully at deep point, took some time to come down but he judged it well;Roelof van der Merwe c Bracken b Johnson 3 (12m 4b 0x4 0x6) SR: 75;
42.6;2;Laughlin to Morkel, 2 runs dragged it short on the off, mistimes a pull over mid-on but gets a couple for his efforts;
42.6;1w;Laughlin to Morkel, 1 wide bouncer banged in short down the leg side, Morkel ducks and earns a wide;
42.5;?;Laughlin to Morkel, no run full outside off, dug out wide of point, fails to get the single;
42.4;1;Laughlin to van der Merwe, 1 run full and wide, struck firmly but straight to the bowler, Laughlin doesn't field it cleanly and they scamper for a single;
42.3;1;Laughlin to Morkel, 1 run short of a length on the off, tries to force it through the off side, gets a thick edge wide of third man for a single, should have tried hard for the second there;
42.2;4;Laughlin to Morkel, FOUR runs superb shot, full on middle and leg, the field is in and he just chips it wide of mid-on for a boundary off his first ball, well done;
42.1;W;Laughlin to de Villiers, OUT Timber! Full and straight, de Villiers makes room to drive that through the covers, misses and the stumps are pegged back.;AB de Villiers b Laughlin 38 (69m 42b 2x4 0x6) SR: 90.47;
41.6;2;Hauritz to van der Merwe, 2 runs short of a length outside off, cut away behind point for a couple, the task has gotten tougher now;
41.5;?;Hauritz to van der Merwe, no run short of a length on middle, reaches forward to block it into the leg side;
41.4;1;Hauritz to de Villiers, 1 run flighted on middle and leg, driven down to deep midwicket for a single;
41.3;?;Hauritz to de Villiers, no run;
41.2;W;Hauritz to Morkel, OUT Laughlin, you genius!! Tossed up outside off, and Albie goes for the slog-sweep, Laughlin's right at the edge of the ropes at deep midwicket and for a good while it appears the ball will clear him easily, but he waits, and times his jump to perfection to snap that over his head inches in front of the ropes, and celebrates kicking it Aussie-rules style back into the field. A decisive moment, that;Albie Morkel c Laughlin b Hauritz 5 (11m 6b 0x4 0x6) SR: 83.33;
41.1;1;Hauritz to de Villiers, 1 run short of a length on the off and spinning in, whipped away to deep square leg;
40.6;?;Laughlin to Morkel, no run full and wide, drives hard at it, fails to get his bat down in time, misses;
40.5;2;Laughlin to Morkel, 2 runs short outside off, Albie leaps to swat that wide of short cover for a couple;
40.4;1;Laughlin to de Villiers, 1 run full on the off, drags it down to deep square leg for a single;
40.3;4;Laughlin to de Villiers, FOUR runs cut away for his second boundary, that will relieve the pressure a little, banged in short outside off, cut away powerfully to beat deep cover and deep point;
40.2;?;Laughlin to de Villiers, no run back of a length on the off and moving away, punched to cover;
40.1;1;Laughlin to Morkel, 1 run slower ball, at 113.2 kmph, bowled full on the off, driven uppishly to long-off;
39.6;1;Hopes to Morkel, 1 run short of a length, makes room and chops it wide of cover, mistimed but keeps the strike;
39.5;1;Hopes to de Villiers, 1 run slower ball bowled short outside off, dabbed to third man;
39.4;1;Hopes to Morkel, 1 run He's away, fraction short outside off, creams it to deep cover;
39.3;1;Hopes to de Villiers, 1 run gets back and turns it in front of square;
39.2;?;Hopes to de Villiers, no run back of a length on the off, defended off the back foot to the bowler;
39.1;W;Hopes to Boucher, OUT big wicket! Australia are in front now, short on the off stump, pulled away well but straight to Hauritz at deep midwicket positioned there exactly for that shot. The bowling change yields a wicket immediately, and it's up to AB and Albie now to pull things back for the hosts;Mark Boucher c Hauritz b Hopes 9 (16m 10b 1x4 0x6) SR: 90;
38.6;?;Laughlin to de Villiers, no run back of a length on the off, punched to mid-on who runs in to prevent the single;
38.5;1;Laughlin to Boucher, 1 run the ball seemed to stop on him a little there, he was already into the shot, ended up just chipping it over the infield wide of mid-off;
38.4;4;Laughlin to Boucher, FOUR runs full and wide, makes room, just about manages to reach it as it moves away a hint, gets the bottom of the bat to beat the keeper and third man to the boundary,streaky;
38.3;?;Laughlin to Boucher, no run lands short on the off, dropped short of cover, decides against the single;
38.2;?;Laughlin to Boucher, no run nippy, jagged back in after landing short of a good length outside off, tries to nudge it down to third man, misses;
38.1;1;Laughlin to de Villiers, 1 run short of a length, kept a little low, chopped it down towards deep cover for a single;
37.6;1;Johnson to de Villiers, 1 run good length on the off stump, driven on the up towards mid-off and they grab a single;
37.5;4;Johnson to de Villiers, FOUR runs lucky, and he'll take it, full and wide, reached forward for a drive, got an inside edge wide of the keeper to the fine-leg boundary;
37.4;2;Johnson to de Villiers, 2 runs landing on the off stump and moving back in towards middle, punched off the back foot wide of midwicket, Ponting slides and throws it back to Johnson but Boucher has made it comfortably back for the second;
37.3;2;Johnson to de Villiers, 2 runs short of a length, slashes it wide of point and third man for a couple to bring up the 200;
37.2;1;Johnson to Boucher, 1 run back of a length, cut away hard into the ground and it bounces over Clarke for a single towards deep point;
37.1;1;Johnson to de Villiers, 1 run short on middle, tries to whip it away fine, lobs up off the thighs into the leg side and they sneak a quick single;
36.6;2;Bracken to Boucher, 2 runs good length outside off, gets front and across and drives it wide of deep midwicket for a couple;
36.5;1;Bracken to de Villiers, 1 run pushed off the front foot towards cover for a single;
36.4;?;Bracken to de Villiers, no run good length outside off and moving back in just a hint, but it was missing off as it struck him on the pads while playing forward;
36.3;1;Bracken to Boucher, 1 run bunts it towards Clarke at point and rushes for a single, would have been a close call had the attempted shy at the stumps at the non-striker's end been accurate;
36.2;?;Bracken to Boucher, no run moved it back in, short of a length, not too much room, tries to chop it towards point, misses;
36.1;1;Bracken to de Villiers, 1 run good length on the off, shaping it away from the batsman, defended into the leg side;
35.6;?;Johnson to Boucher, no run swinging in, length ball on the off stump, pushed to mid-off;
35.5;W;Johnson to Duminy, OUT falls into the trap, Johnson fires it in wide, it's a teasing driving length and Duminy is tempted, he goes at it hard leaning forward, gets a faint nick straight to Haddin;Jean-Paul Duminy c ?Haddin b Johnson 3 (8m 8b 0x4 0x6) SR: 37.5;
35.4;?;Johnson to Duminy, no run short on middle again, moves across to paddle it square but is hit on the thighs, signs of desperation here;
35.3;?;Johnson to Duminy, no run short on the off, mistimes a pull in front of square towards mid-on;
35.2;?;Johnson to Duminy, no run back of a length on the off and moving away, tries to run it past the slip fielder towards third man, misses;
35.1;2;Johnson to Duminy, 2 runs full on middle, clips it off his pads uppishly wide of deep midwicket for a couple;
34.6;1;Bracken to Duminy, 1 run good length on the off stump, run down to third man for a single;
34.5;?;Bracken to Duminy, no run driven crisply off the front foot but straight to short cover;
34.4;?;Bracken to Duminy, no run full on the off stump, defended solidly back to the bowler;
34.3;W;Bracken to Kallis, OUT could this be the turning point? Bowled on a length outside off, sucking Kallis into the drive, angling away from him, gets a thick edge and Haddin stretches well to his right snap a sharp chance;Jacques Kallis c ?Haddin b Bracken 64 (103m 69b 6x4 1x6) SR: 92.75;
34.2;1;Bracken to de Villiers, 1 run eased through the off side towards deep cover for a single;
34.1;1;Bracken to Kallis, 1 run came back in, drew Kallis forward with a good length ball on the off stump but he adjusted well to the movement to defend it back to the bowler;
33.6;?;Hussey to de Villiers, no run pushed in short on middle and leg and spinning further down, de Villiers moves across to whip it past square leg, is rapped on the pads, but that came off the inside edge;
33.5;1;Hussey to Kallis, 1 run punched to deep cover off the back foot;
33.4;1;Hussey to de Villiers, 1 run driven firmly off the front foot to long-on;
33.3;1;Hussey to Kallis, 1 run short of a length, bringing it back into Kallis, blocked short of point for a single;
33.2;1;Hussey to de Villiers, 1 run flat and full on the off, comes down the track and drives it down to long-on;
33.1;?;Hussey to de Villiers, no run lands it short on the off, pushed off the back foot to midwicket;
32.6;1;Bracken to de Villiers, 1 run looks to bunt it past cover, gets a thick inside edge on the leg side and they scamper a single as Bracken runs forward and tries to kick it onto the stumps;
32.5;?;Bracken to de Villiers, no run short of a length outside off, swatted to short cover, mistimed it completely;
32.4;?;Bracken to de Villiers, no run full on the off stump, driven firmly but straight to mid-off;
32.3;2;Bracken to de Villiers, 2 runs slightly short on the off stump, makes room and square-drives it between deep cover and deep point for a handy couple;
32.2;1;Bracken to Kallis, 1 run full and wide, slashes hard, flies off the outside edge to third man;
32.1;1;Bracken to de Villiers, 1 run back of a length outside off, run down to third man;
31.6;1;Clarke to de Villiers, 1 run flat and quick outside off, slashed wide of deep point for a single;
31.5;1;Clarke to Kallis, 1 run driven down the ground to long-on;
31.4;1;Clarke to de Villiers, 1 run deep cover's been kept busy this time, gets forward and drives through the infield;
31.3;1;Clarke to Kallis, 1 run bowled flat and short on middle, punched to the same fielder again;
31.2;1;Clarke to de Villiers, 1 run flighted on the off stump, bunts it down to deep cover off the front foot;
31.1;?;Clarke to de Villiers, no run full on the off, driven straight to cover;
30.6;1;Bracken to de Villiers, 1 run back of a length on the off, punched down to deep cover to keep the strike;
30.5;?;Bracken to de Villiers, no run good length outside of, wafts at it blindly, predictably misses;
30.4;1;Bracken to Kallis, 1 run length ball on the off, driven towards deep cover;
30.3;4;Bracken to Kallis, FOUR runs four more, Kallis is moving along nicely here, short of a length, slashes it past the diving keeper, he intended it to go in that direction and placed it well to beat a diving Johnson at third man;
30.2;1;Bracken to de Villiers, 1 run short of a length on the off, punched through to deep cover;
30.1;1;Bracken to Kallis, 1 run driven off the front foot through the covers for a single;
29.6;1;Hauritz to Kallis, 1 run short of a length outside off and coming back in, dropped short of point for a single;
29.5;1;Hauritz to de Villiers, 1 run tossed up outside off, paddled down fine;
29.4;1;Hauritz to Kallis, 1 run finds the gap this time, driving it wide of midwicket for a single;
29.3;?;Hauritz to Kallis, no run held it back a touch, tried to push it past midwicket, was struck on the pads;
29.2;?;Hauritz to Kallis, no run quicker ball bowled full on the off, presents the full face to push it back to the bowler;
29.1;1;Hauritz to de Villiers, 1 run tossed up outside off, gets his front foot across and works it away to fine leg;
28.6;4;Bracken to Kallis, FOUR runs full and wide and he cashes in, leaning forward and square-driving it well wide of deep cover, moves to his 50 with that shot, an excellent innings that has kept South Africa well in the hunt after the loss of Smith;
28.5;1;Bracken to de Villiers, 1 run short of a length, bends low and cuts it away to deep cover again, the new man is into the act already, getting singles easily and giving the strike to a well-settled Kallis;
28.4;1;Bracken to Kallis, 1 run fullish on the off, gets to the pitch and mistimes a drive to mid-off, gets a single though;
28.3;?;Bracken to Kallis, no run landed outside off, swung away a hint, left alone;
28.2;1;Bracken to de Villiers, 1 run short of a length outside off, chopped down towards deep cover for a single;
28.1;1;Bracken to Kallis, 1 run good length outside off, gets forward and drives it on the up to deep cover;
27.6;1;Hauritz to Kallis, 1 run lands on the off and spins in, gets to the pitch and drives it down to long-on;
27.5;1lb;Hauritz to de Villiers, 1 leg bye shout for lbw, tossed up outside off, gets outside the line to drive it past midwicket, is hit on the pads but we know that can't be given;
27.4;W;Hauritz to Gibbs, OUT bowled much flatter, landed on a good length outside off and spun back in to strike Gibbs in line with middle and leg as he got down one one knee to sweep that powerfully in the square-leg region;Herschelle Gibbs lbw b Hauritz 82 (107m 101b 10x4 1x6) SR: 81.18;
27.3;1;Hauritz to Kallis, 1 run dabbed behind point off the back foot for a single to bring up the 150;
27.2;?;Hauritz to Kallis, no run flighted on the off, flicked wristily to square leg;
27.1;1;Hauritz to Gibbs, 1 run tossed up on middle and leg, is down the track and turns it in front of square;
26.6;?;Hopes to Kallis, no run angling it into the right hander, pushed towards midwicket;
26.5;?;Hopes to Kallis, no run driven on the up to cover on the front foot;
26.4;1;Hopes to Gibbs, 1 run almost caught, a stunning effort from Laughlin at fine leg as Gibbs attempts a pull and it flies off the top edge, he catches it right at the edge and throws it back in just as he realises he is tripping backwards, saved five runs there, Gibbs though, survives;
26.3;4;Hopes to Gibbs, FOUR runs just a fraction short on the off stump, he charges forward and just pushes it firmly wide of mid-off, all timing there and it raced along the lush outfield;
26.2;1;Hopes to Kallis, 1 run back of a length on the off, dropped down short of Clarke at point, tries to catch Kallis off-guard at the non-striker's end with a shy at the stumps but he's well in;
26.1;1;Hopes to Gibbs, 1 run good length on the off stump, eased through the off side towards deep cover;
25.6;1;Hauritz to Gibbs, 1 run tickled off the pads wide of square leg for a single;
25.5;1;Hauritz to Kallis, 1 run does so well this time, driving through the line and playing it much straighter to long-on;
25.4;?;Hauritz to Kallis, no run driven straight to the same fielder, on middle and off and he fails to bet the infield;
25.3;1;Hauritz to Gibbs, 1 run full on the off, swept to deep midwicket;
25.2;?;Hauritz to Gibbs, no run quicker one on the off, comes down and dabs it to midwicket;
25.1;?;Hauritz to Gibbs, no run tossed up on the off stump, turned wide of midwicket for a single;
24.6;?;Hopes to Kallis, no run short on the off stump, dropped short of point;
24.5;?;Hopes to Kallis, no run back of a length on the off, punched to cover;
24.4;1;Hopes to Gibbs, 1 run landed on a good length outside off, driven forcefully through to deep cover;
24.3;1;Hopes to Kallis, 1 run short again, dabbed behind point for a single;
24.2;?;Hopes to Kallis, no run short of a length on the off, chopped down behind the stumps, Gibbs sends him back as he calls for a single;
24.1;1;Hopes to Gibbs, 1 run good length on the off stump, comes forward and pushes that past point for a single;
23.6;1;Hauritz to Gibbs, 1 run full on the off stump, driven firmly and all along the ground to long-off;
23.5;?;Hauritz to Gibbs, no run flighted outside off, looks to sweep that in front of square but fails to reach it, Haddin takes off the bails this time but Gibbs never left his crease;
23.4;1;Hauritz to Kallis, 1 run quicker on middle and off, pushed off the back foot into the off side for a single;
23.3;1;Hauritz to Gibbs, 1 run on the off stump, spinning in, paddled down to fine leg;
23.2;1;Hauritz to Kallis, 1 run reaches forward and pushes it wide of cover;
23.1;1;Hauritz to Gibbs, 1 run on middle and off, turned away wide of square leg for a single;
22.6;1;Hopes to Gibbs, 1 run short of a length, run down to third man for a single;
22.5;4;Hopes to Gibbs, FOUR runs misfield and he concedes four! Laughlin's the culprit, short on the off and he swats it wide of deep square leg where Laughlin allows it to roll through his legs;
22.4;?;Hopes to Gibbs, no run pushed to the covers off the front foot, a touch wide of the off stump;
22.4;1w;Hopes to Gibbs, 1 wide full and wide, but not enough for the umpire to call it, Gibbs chases it fro the crease and misses, a harsh decision there;
22.3;?;Hopes to Gibbs, no run good length outside off and gets a hint of away movement to beat Gibbs as he tries to edge that wide of the keeper;
22.2;?;Hopes to Gibbs, no run punched back to the bowler this time, bowled slightly short on the off stump;
22.1;2;Hopes to Gibbs, 2 runs short of a length on leg stump, rolled his wrists over it to play it down wide of fine leg;
21.6;1;Hauritz to Gibbs, 1 run short outside off, Gibbs waited for it to spin into him and nudged it behind point for a single;
21.5;?;Hauritz to Gibbs, no run turned into the leg side, bowled a touch full on middle and leg;
21.4;1;Hauritz to Kallis, 1 run struck away towards deep cover off the front foot;
21.3;?;Hauritz to Kallis, no run;
21.2;?;Hauritz to Kallis, no run good length outside off and takes the inside edge as it spins into Kallis;
21.1;1;Hauritz to Gibbs, 1 run struck powerfully but straight to the fielder in the direction of wide long-off;
20.6;1;Clarke to Gibbs, 1 run pushed back past the bowler off the front foot for a single;
20.5;4;Clarke to Gibbs, FOUR runs poor bowling, long hop on middle, Gibbs has no trouble pulling it away wide of deep square leg for successive fours;
20.4;4;Clarke to Gibbs, FOUR runs excellent shot, gave it some air on the off stump, he charged down the track and drove it uppishly inside -out between long-off and deep cover;
20.3;?;Clarke to Gibbs, no run quicker through the air, bowled flat outside off, nudged down towards short third;
20.2;1;Clarke to Kallis, 1 run driven off the front foot through the off side for a single;
20.1;1;Clarke to Gibbs, 1 run flighted on the off stump, eased wide of cover to reach his fifty, a touch fortunate after that missed stumping, how costly will it prove?;
19.6;1;Hauritz to Gibbs, 1 run straying on the pads, paddles it fine to move to 49;
19.5;1;Hauritz to Kallis, 1 run driven through the off side towards long-off;
19.4;1;Hauritz to Gibbs, 1 run pushed off the front foot in the direction of deep cpver;
19.3;?;Hauritz to Gibbs, no run short on middle and leg, hit on the thighs as he tries to play that off the back foot;
19.2;?;Hauritz to Gibbs, no run missed stumping, landed on a good length outside off, drew Gibbs out of his crease as he tries to play it into the off side, misses as the ball doesn't turn, Haddin fails to collect it cleanly as it bounces off his gloves back onto the pitch;
19.1;?;Hauritz to Gibbs, no run gets forward and turns it down to square leg;
18.6;?;Hopes to Kallis, no run on middle and off, pushed through off the front foot to cover;
18.5;1;Hopes to Gibbs, 1 run third man into the action now, just a fraction short outside off, guided to him off the back foot;
18.4;1;Hopes to Kallis, 1 run fullish on the pads, clipped away to deep square leg;
18.3;?;Hopes to Kallis, no run in the channel outside off, Kallis blocks it in front of cover;
18.2;1;Hopes to Gibbs, 1 run short of a length on the off stump, slower one that, bowled at 113.5 kmph, punched to deep cover;
18.1;?;Hopes to Gibbs, no run back of a length on the off, gets forward and punches it to mid-off;
17.6;?;Hauritz to Kallis, no run tossed up outside off, driven through the line to cover;
17.5;1;Hauritz to Gibbs, 1 run flighted on middle, comes down the track and drives it down to long-on;
17.4;?;Hauritz to Gibbs, no run flat and full on middle, turned to midwicket;
17.3;2b;Hauritz to Gibbs, 2 byes straying on the pads, paddles it really fine, well wide of fine leg for two more;
17.2;?;Hauritz to Gibbs, no run;
17.1;1;Hauritz to Kallis, 1 run pushed off the front foot towards long-on;
16.6;?;Hopes to Gibbs, no run short of a length outside off, tries to heave it into the leg side, misses;
16.5;4;Hopes to Gibbs, FOUR runs swipes it away for a boundary wide of short fine to bring up 8000 ODI runs, just a fraction overpitched and he does it easily moving front and across;
16.4;?;Hopes to Gibbs, no run moving back in this time, turns it to midwicket off the back foot;
16.3;?;Hopes to Gibbs, no run beaten as he tries to dab that to third man, short of a good length and he chases it, only to be beaten by the hint of away movement;
16.2;1;Hopes to Kallis, 1 run angling into Kallis who closes the face to nudge that behind square for a single;
16.1;1;Hopes to Gibbs, 1 run overpitched outside of, driven along the ground wide of deep cover;
15.6;1;Hauritz to Gibbs, 1 run flatter on the off stump, dropped wide of cover for a single to keep the strike;
15.5;1;Hauritz to Kallis, 1 run tossed up outside off, eased through the infield on the off side to deep cover;
15.4;1;Hauritz to Gibbs, 1 run flighted on middle and leg, driven down the ground to long-on;
15.3;?;Hauritz to Gibbs, no run pushed in quicker on the off stump, played to midwicket;
15.2;?;Hauritz to Gibbs, no run;
15.1;4;Hauritz to Gibbs, FOUR runs long hop on the off stump, pulled away wide of deep square leg who attempts to stop it lethargically reaching for it to his right, but fails to get to it;
14.6;4;Laughlin to Kallis, FOUR runs pays the price for feeding him with a length ball on his pads, Kallis has no trouble to clip it wide of short fine;
14.5;1;Laughlin to Gibbs, 1 run slightly short outside off, a slower ball that, hangs his bat out to drop it behind point for a single, rolled his wrists over it to keep it down;
14.4;?;Laughlin to Gibbs, no run bowled on a length again, square-drives it wide of cover but fails to beat the gap;
14.3;?;Laughlin to Gibbs, no run full on the off stump, reaches forward and pushes it to cover;
14.2;?;Laughlin to Gibbs, no run;
14.1;4;Laughlin to Gibbs, FOUR runs pushed through quick but Gibbs ends up converting it into an overpitched delivery, taking a couple of steps forward to get under it and drive it uppishly past mid-on;
13.6;?;Johnson to Kallis, no run short of a length on the off, punched to cover;
13.5;4;Johnson to Kallis, FOUR runs a touch lucky, banged in short on middle, Kallis attempts to pull it behind square, the ball probably got onto him a little too quickly, got the top edge over the keeper's head for a boundary;
13.4;1;Johnson to Gibbs, 1 run short of a good length on the off, dabbed down to third man for a single;
13.3;?;Johnson to Gibbs, no run down the leg side, tries to help it on its way to fine leg, clips the thighs on the way to the keeper;
13.2;?;Johnson to Gibbs, no run good length on middle and off, defended back to the bowler;
13.1;?;Johnson to Gibbs, no run dragged it a little short, made room to cut it to point;
12.6;?;Laughlin to Kallis, no run yorker on middle, dug out back to the bowler, was right in the blockhole but Kallis did well to bring his bat down in time;
12.5;?;Laughlin to Kallis, no run much straighter, bowled on middle, driven straight to midwicket;
12.4;?;Laughlin to Kallis, no run back of a length again, pushed through to cover;
12.3;?;Laughlin to Kallis, no run short of a length outside off, chopped down to point where Clarke fields and shies at the stumps at the non-striker's end;
